latitude,longitude,datetime,temp,feelslikemax,feelslikemin,dew,humidity,precip,precipprob,precipcover,windspeed,windspeedmean,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex
13.082,80.275,2020-08-22,30.1,45.7,32.7,25.6,78.0,0.0,0,0.0,16.6,10.2,184.9,1007.4,39.7,6.0,228.4,19.7,8.0
13.082,80.275,2020-08-23,29.5,40.6,32.7,25.4,79.5,0.0,0,0.0,18.4,10.8,198.2,1007.3,45.2,6.0,179.6,15.5,7.0
13.082,80.275,2020-08-24,29.0,42.1,26.0,24.3,76.2,0.0,0,0.0,22.3,10.8,188.2,1007.7,43.3,6.5,237.4,20.5,9.0
13.082,80.275,2020-08-25,29.4,45.8,32.0,25.9,81.6,0.0,0,0.0,18.4,8.6,141.5,1008.2,45.4,5.1,176.1,15.2,7.0
13.082,80.275,2020-08-26,29.4,44.3,30.7,25.4,80.0,1.744,100,4.17,14.8,8.1,211.8,1007.9,44.5,5.2,154.7,13.5,7.0
13.082,80.275,2020-08-27,29.7,43.3,25.0,24.3,74.1,3.72,100,4.17,18.4,10.0,218.2,1006.6,43.3,6.0,245.3,21.1,9.0
13.082,80.275,2020-08-28,29.4,44.1,25.6,24.8,77.2,2.232,100,4.17,18.4,9.4,186.8,1006.0,31.3,6.0,264.3,22.7,9.0
13.082,80.275,2020-08-29,30.5,46.6,33.6,25.9,77.2,0.0,0,0.0,18.4,10.4,187.9,1006.0,30.2,6.0,252.7,21.8,9.0
13.082,80.275,2020-08-30,30.7,46.9,32.7,25.8,76.3,0.0,0,0.0,18.4,10.2,140.3,1006.4,25.7,5.6,256.4,22.2,9.0
13.082,80.275,2020-08-31,30.4,46.6,29.7,24.2,69.9,0.256,100,4.17,18.4,8.7,174.6,1006.8,29.1,6.6,269.6,23.2,9.0
13.082,80.275,2020-09-01,29.5,44.2,25.0,24.6,75.8,4.0,100,4.17,22.3,9.8,277.0,1006.6,40.1,6.0,233.7,20.1,8.0
13.082,80.275,2020-09-02,29.3,41.5,29.5,24.4,75.5,0.0,0,0.0,18.4,7.5,129.2,1006.3,41.9,5.7,202.5,17.6,7.0
13.082,80.275,2020-09-03,29.7,42.9,30.7,25.1,77.3,3.232,100,4.17,20.5,8.2,126.3,1006.8,39.0,5.4,218.8,19.0,8.0
13.082,80.275,2020-09-04,29.5,41.5,30.7,24.8,76.7,1.744,100,4.17,18.4,8.4,118.1,1006.8,33.8,5.9,231.4,20.0,8.0
13.082,80.275,2020-09-05,29.4,40.8,30.7,24.9,77.7,0.628,100,8.33,18.4,6.8,114.3,1006.3,31.5,5.7,235.9,20.2,8.0
13.082,80.275,2020-09-06,29.6,44.1,26.0,25.3,78.2,0.0,0,0.0,20.5,8.5,150.7,1005.7,33.7,5.9,239.4,20.6,8.0
13.082,80.275,2020-09-07,29.1,44.9,29.7,25.1,79.8,0.0,0,0.0,22.3,7.1,197.1,1006.3,37.2,5.8,217.8,18.6,8.0
13.082,80.275,2020-09-08,29.8,45.1,26.0,24.0,72.1,0.0,0,0.0,18.4,8.5,197.1,1006.5,38.5,6.1,228.9,19.7,8.0
13.082,80.275,2020-09-09,28.7,44.2,25.4,24.8,80.2,0.0,0,0.0,16.6,9.1,235.7,1005.7,39.5,5.4,182.0,15.9,6.0
13.082,80.275,2020-09-10,28.4,41.6,25.0,24.6,80.2,0.0,0,0.0,14.8,9.1,214.8,1004.1,45.0,5.7,149.7,13.0,6.0
13.082,80.275,2020-09-11,30.0,43.9,29.7,23.7,69.7,0.0,0,0.0,18.4,10.7,237.3,1004.6,43.1,5.9,164.8,14.5,7.0
13.082,80.275,2020-09-12,28.6,37.8,25.4,23.7,75.1,1.713,100,8.33,22.3,12.0,248.5,1006.8,47.5,5.6,135.9,11.6,5.0
13.082,80.275,2020-09-13,26.2,35.1,24.8,24.3,89.6,9.256,100,12.5,18.4,9.7,244.1,1006.8,46.6,4.9,91.5,7.8,5.0
13.082,80.275,2020-09-14,27.2,37.8,24.0,23.3,79.7,13.307,100,8.33,22.3,12.3,263.4,1005.6,47.7,5.3,93.4,8.0,4.0
13.082,80.275,2020-09-15,28.2,38.3,26.0,24.3,79.8,0.846,100,8.33,18.4,9.5,234.7,1005.4,45.3,5.6,185.9,16.1,8.0
13.082,80.275,2020-09-16,29.3,38.7,26.0,24.9,78.2,2.0,100,4.17,18.4,10.2,238.3,1005.4,41.7,6.0,133.7,11.5,5.0
13.082,80.275,2020-09-17,28.9,42.7,25.4,25.3,82.0,17.0,100,4.17,18.4,9.6,249.2,1005.5,41.3,5.5,216.3,18.6,9.0
13.082,80.275,2020-09-18,28.9,43.7,26.0,25.1,80.2,1.792,100,4.17,20.8,8.7,249.2,1003.9,44.8,5.7,151.1,13.0,5.0
13.082,80.275,2020-09-19,26.9,36.2,24.0,24.1,85.6,86.6,100,8.33,22.0,8.4,277.7,1002.7,47.9,4.8,95.6,8.3,5.0
13.082,80.275,2020-09-20,27.3,37.0,25.8,23.3,79.1,0.0,0,0.0,25.9,11.5,251.9,1002.1,47.6,5.8,82.0,7.1,5.0
13.082,80.275,2020-09-21,28.8,37.0,25.9,22.3,68.2,0.0,0,0.0,15.6,8.7,239.8,1002.8,44.2,6.1,92.7,8.1,4.0
13.082,80.275,2020-09-22,30.0,39.4,26.2,23.3,68.7,0.0,0,0.0,24.1,11.1,224.0,1003.9,32.2,6.6,228.9,19.7,8.0
13.082,80.275,2020-09-23,30.2,38.6,26.0,23.1,67.8,0.0,0,0.0,24.1,11.0,239.1,1006.0,19.9,6.9,268.1,23.0,10.0
13.082,80.275,2020-09-24,30.6,41.2,31.9,24.1,70.0,0.0,0,0.0,18.4,10.7,232.0,1007.8,21.6,6.7,265.9,22.9,9.0
13.082,80.275,2020-09-25,29.4,42.3,26.6,25.1,78.0,0.846,100,8.33,22.3,10.8,207.3,1007.5,44.4,5.6,199.1,17.2,8.0
13.082,80.275,2020-09-26,28.8,38.0,26.0,23.9,75.2,0.0,0,0.0,16.6,8.1,260.1,1007.5,42.4,6.1,135.5,11.7,6.0
13.082,80.275,2020-09-27,29.4,39.0,31.0,25.0,78.1,0.0,0,0.0,20.5,6.3,313.9,1007.7,39.0,5.6,186.8,15.9,7.0
13.082,80.275,2020-09-28,29.0,41.5,25.2,24.1,76.3,6.144,100,4.17,18.4,7.9,275.1,1006.8,37.5,6.0,209.6,18.0,7.0
13.082,80.275,2020-09-29,27.7,42.1,23.8,24.0,82.1,12.28,100,12.5,16.6,10.3,271.8,1005.9,41.9,5.3,232.5,20.0,9.0
13.082,80.275,2020-09-30,27.6,38.1,23.8,23.5,79.3,13.416,100,12.5,18.4,10.5,261.5,1005.2,47.0,5.3,143.6,12.3,5.0
13.082,80.275,2020-10-01,28.9,38.8,26.0,23.3,72.5,0.0,0,0.0,25.9,12.0,285.1,1005.0,37.7,6.1,205.2,17.6,9.0
13.082,80.275,2020-10-02,30.3,42.5,26.0,24.1,70.9,0.0,0,0.0,14.8,8.1,262.9,1005.1,25.8,5.8,248.0,21.5,9.0
13.082,80.275,2020-10-03,30.3,40.7,30.1,24.0,70.0,0.0,0,0.0,24.1,12.8,270.3,1005.4,40.1,6.0,247.8,21.4,9.0
13.082,80.275,2020-10-04,30.3,38.9,30.7,23.1,66.3,0.0,0,0.0,24.1,12.0,279.8,1006.4,38.4,6.0,238.9,20.6,9.0
13.082,80.275,2020-10-05,30.9,42.1,30.2,21.9,59.8,0.0,0,0.0,18.4,12.1,291.7,1005.7,29.4,6.7,231.6,20.1,9.0
13.082,80.275,2020-10-06,31.2,42.8,31.1,23.7,65.9,0.0,0,0.0,18.4,9.4,247.4,1005.9,22.7,6.2,234.7,20.2,8.0
13.082,80.275,2020-10-07,30.5,42.7,30.1,24.6,72.1,0.0,0,0.0,20.5,9.6,226.8,1006.7,23.0,6.2,236.0,20.3,8.0
13.082,80.275,2020-10-08,30.5,41.6,33.6,25.5,76.2,0.0,0,0.0,18.4,6.8,170.7,1006.8,32.2,5.9,240.9,20.8,8.0
13.082,80.275,2020-10-09,29.0,41.4,25.0,24.9,78.8,3.328,100,4.17,14.8,6.0,201.7,1007.0,40.5,5.9,241.1,20.7,8.0
13.082,80.275,2020-10-10,27.9,38.1,25.0,24.0,80.0,0.0,0,0.0,11.2,5.9,321.9,1006.1,57.8,4.7,169.8,14.6,7.0
13.082,80.275,2020-10-11,28.5,38.1,25.0,23.9,76.9,0.372,100,4.17,18.4,10.5,287.8,1004.3,55.3,5.9,101.8,8.7,4.0
13.082,80.275,2020-10-12,28.4,42.0,26.0,23.8,77.7,21.584,100,8.33,22.3,10.4,270.6,1002.3,55.0,5.5,211.4,18.2,8.0
13.082,80.275,2020-10-13,29.8,39.9,25.8,23.6,70.9,0.149,100,4.17,25.9,12.8,255.3,1000.8,46.1,6.1,204.4,17.6,8.0
13.082,80.275,2020-10-14,30.6,40.5,28.5,21.1,58.0,0.0,0,0.0,24.1,10.7,244.8,1002.4,32.5,6.4,224.8,19.3,8.0
13.082,80.275,2020-10-15,30.1,41.5,28.5,21.9,63.2,0.0,0,0.0,24.1,9.0,243.9,1004.1,35.0,6.5,246.3,21.2,9.0
13.082,80.275,2020-10-16,30.1,38.7,31.2,25.1,76.1,4.464,100,8.33,13.0,6.7,43.6,1004.3,39.4,6.1,234.5,20.1,9.0
13.082,80.275,2020-10-17,28.6,39.5,25.5,25.0,81.4,21.517,100,12.5,16.3,5.0,347.0,1005.6,60.4,4.1,182.4,15.6,8.0
13.082,80.275,2020-10-18,26.4,32.0,26.0,24.9,91.7,10.488,100,12.5,9.4,4.6,288.3,1006.5,62.4,3.5,138.1,11.9,7.0
13.082,80.275,2020-10-19,28.7,39.7,25.6,25.2,82.9,0.446,100,4.17,13.0,5.9,314.5,1005.6,56.3,5.1,114.5,9.9,5.0
13.082,80.275,2020-10-20,27.0,35.7,25.5,25.3,90.7,22.743,100,8.33,9.4,4.9,309.7,1005.5,53.2,4.0,93.8,8.3,5.0
13.082,80.275,2020-10-21,27.7,36.7,25.8,25.2,86.8,1.14,100,4.17,18.4,6.7,315.3,1006.0,49.5,5.7,156.6,13.4,6.0
13.082,80.275,2020-10-22,27.8,40.6,24.8,24.8,85.5,59.88,100,4.17,22.3,8.7,274.1,1005.6,52.4,5.1,217.7,18.8,8.0
13.082,80.275,2020-10-23,28.0,40.6,24.0,24.2,81.4,9.027,100,12.5,16.6,7.5,265.1,1006.2,56.2,5.1,116.2,9.9,6.0
13.082,80.275,2020-10-24,28.1,42.0,26.0,24.3,80.6,0.077,100,4.17,20.5,8.8,269.5,1007.5,56.0,4.4,224.6,19.5,8.0
13.082,80.275,2020-10-25,29.1,40.7,26.1,24.9,79.2,0.0,0,0.0,11.2,4.4,30.3,1009.1,52.4,3.7,171.2,14.8,7.0
13.082,80.275,2020-10-26,29.2,38.4,26.0,24.3,76.8,0.0,0,0.0,14.8,7.6,29.9,1009.8,49.9,4.4,225.6,19.5,8.0
13.082,80.275,2020-10-27,28.4,37.5,26.0,24.6,80.8,0.446,100,4.17,14.8,7.5,27.9,1009.2,45.0,3.4,215.7,18.4,8.0
13.082,80.275,2020-10-28,26.8,34.6,25.4,23.9,84.5,11.458,100,8.33,24.1,9.9,354.2,1009.8,46.1,4.3,146.2,12.7,6.0
13.082,80.275,2020-10-29,25.0,26.1,24.0,23.8,93.1,149.537,100,16.67,22.3,11.1,357.4,1010.2,55.8,3.2,133.2,11.5,7.0
13.082,80.275,2020-10-30,27.9,36.2,24.8,23.1,76.9,0.0,0,0.0,16.6,6.2,22.4,1009.8,47.2,4.5,195.6,16.6,7.0
13.082,80.275,2020-10-31,28.1,38.1,24.6,22.7,75.1,0.0,0,0.0,13.0,5.3,1.0,1009.9,22.2,4.7,244.6,21.1,9.0
13.082,80.275,2020-11-01,28.1,39.3,24.8,24.2,80.6,0.0,0,0.0,13.0,5.6,68.2,1010.5,26.1,4.1,249.6,21.5,9.0
13.082,80.275,2020-11-02,28.7,39.5,25.0,25.0,81.6,0.0,0,0.0,18.4,7.1,57.3,1011.2,27.1,4.2,243.2,20.9,9.0
13.082,80.275,2020-11-03,29.1,39.2,25.0,25.4,81.4,0.0,0,0.0,16.6,6.4,41.3,1011.1,30.6,3.9,219.4,18.8,8.0
13.082,80.275,2020-11-04,27.7,38.4,25.0,25.7,89.1,31.142,100,16.67,22.3,6.8,25.4,1010.8,48.1,4.3,167.2,14.4,7.0
13.082,80.275,2020-11-05,28.7,40.7,25.8,25.5,84.0,3.744,100,4.17,18.4,7.3,67.1,1011.3,39.1,5.4,199.2,17.3,7.0
13.082,80.275,2020-11-06,28.3,39.9,25.0,25.5,85.4,9.352,100,12.5,18.4,6.8,66.5,1012.7,44.9,5.2,179.6,15.5,6.0
13.082,80.275,2020-11-07,26.9,36.9,25.0,25.4,91.9,16.936,100,16.67,16.6,5.9,8.3,1013.3,47.6,3.9,165.6,14.3,6.0
13.082,80.275,2020-11-08,27.7,37.8,24.8,23.9,80.7,3.744,100,8.33,22.3,10.4,64.7,1013.5,50.4,4.5,199.2,17.3,8.0
13.082,80.275,2020-11-09,27.7,34.2,24.0,21.3,69.3,0.0,0,0.0,24.1,10.2,33.6,1012.4,33.2,5.4,228.6,19.6,8.0
13.082,80.275,2020-11-10,26.4,32.5,22.0,20.7,72.1,0.0,0,0.0,16.6,9.1,22.2,1010.5,35.4,4.7,234.7,20.2,8.0
13.082,80.275,2020-11-11,25.5,32.4,24.0,22.7,84.9,15.256,100,8.33,20.5,8.7,7.2,1010.2,50.4,4.1,127.9,11.0,6.0
13.082,80.275,2020-11-12,25.3,31.2,24.0,24.2,94.0,41.208,100,20.83,14.8,6.3,20.3,1011.5,53.5,3.4,150.3,13.0,7.0
13.082,80.275,2020-11-13,27.5,42.3,25.0,25.5,89.3,9.301,100,16.67,22.3,10.0,50.8,1011.1,57.0,4.5,104.8,9.0,4.0
13.082,80.275,2020-11-14,28.9,37.4,26.0,24.7,79.1,0.0,0,0.0,25.9,12.2,51.1,1010.3,42.6,5.5,207.6,18.1,8.0
13.082,80.275,2020-11-15,27.1,34.8,25.0,25.9,93.5,33.672,100,25.0,18.4,10.5,55.8,1009.2,61.4,3.8,76.3,6.7,3.0
13.082,80.275,2020-11-16,25.7,38.9,23.8,24.8,95.2,35.256,100,20.83,15.3,7.8,70.4,1011.1,61.0,3.7,28.4,2.4,2.0
13.082,80.275,2020-11-17,26.4,38.3,23.6,24.8,91.1,15.672,100,16.67,22.3,9.2,57.3,1010.5,51.5,4.3,184.8,16.0,7.0
13.082,80.275,2020-11-18,27.6,37.8,25.0,24.5,84.1,4.864,100,8.33,18.4,8.2,72.8,1011.0,53.6,4.9,163.8,14.1,7.0
13.082,80.275,2020-11-19,28.3,42.2,25.0,24.4,79.9,0.0,0,0.0,18.4,8.1,75.4,1011.4,37.6,6.1,192.1,16.4,8.0
13.082,80.275,2020-11-20,28.0,40.6,24.7,23.8,79.3,0.0,0,0.0,18.4,6.9,55.7,1011.7,28.4,5.9,228.7,19.7,8.0
13.082,80.275,2020-11-21,27.5,38.0,23.4,22.1,74.9,0.0,0,0.0,16.6,5.9,48.2,1012.2,24.2,6.0,242.6,20.9,9.0
13.082,80.275,2020-11-22,27.1,36.8,22.7,22.7,77.9,0.0,0,0.0,18.4,6.6,35.1,1012.5,27.2,5.9,209.4,18.1,7.0
13.082,80.275,2020-11-23,28.1,39.3,25.0,24.3,81.1,15.0,100,4.17,27.7,9.3,45.9,1011.9,52.9,4.5,158.6,13.6,7.0
13.082,80.275,2020-11-24,25.9,32.7,24.3,24.9,94.7,184.76,100,25.0,18.4,10.1,29.1,1010.2,63.3,2.9,79.4,6.8,3.0
13.082,80.275,2020-11-25,25.6,31.9,24.1,25.0,96.1,146.744,100,33.33,35.3,18.4,33.8,1006.2,63.8,2.1,18.5,1.4,1.0
13.082,80.275,2020-11-26,25.4,33.6,22.1,23.9,91.7,20.794,100,20.83,51.8,33.4,167.6,1002.6,62.4,2.6,87.2,7.7,4.0
13.082,80.275,2020-11-27,25.5,33.3,21.2,21.8,81.0,6.646,100,8.33,46.4,19.4,275.3,1009.8,49.2,5.2,158.3,13.5,6.0
13.082,80.275,2020-11-28,27.1,40.7,22.5,24.3,85.2,0.0,0,0.0,16.6,7.2,45.9,1012.9,42.5,5.9,180.5,15.6,7.0
13.082,80.275,2020-11-29,27.0,37.5,24.4,25.0,89.4,0.323,100,4.17,18.4,8.8,11.9,1013.2,52.6,5.0,172.8,14.8,6.0
13.082,80.275,2020-11-30,27.4,37.8,24.6,24.4,84.4,3.054,100,8.33,22.3,9.7,24.2,1012.6,44.6,4.9,166.4,14.3,6.0
13.082,80.275,2020-12-01,26.9,34.2,23.3,22.9,79.9,0.0,0,0.0,22.3,9.6,27.4,1012.9,47.2,5.5,204.9,17.6,8.0
13.082,80.275,2020-12-02,26.6,33.6,25.2,24.2,87.2,8.0,100,4.17,20.5,12.6,17.1,1010.6,60.4,3.6,100.9,8.7,4.0
13.082,80.275,2020-12-03,26.2,33.6,24.8,25.1,94.2,72.808,100,25.0,18.4,10.3,45.0,1009.3,64.0,3.5,29.1,2.6,2.0
13.082,80.275,2020-12-04,25.8,31.2,24.0,24.8,94.7,60.256,100,20.83,18.4,9.7,52.9,1009.0,62.9,3.1,14.4,1.1,1.0
13.082,80.275,2020-12-05,26.0,33.6,24.7,25.1,94.7,32.512,100,12.5,14.8,7.2,37.2,1009.5,59.0,3.7,70.5,6.0,3.0
13.082,80.275,2020-12-06,27.6,39.1,25.0,25.3,87.7,24.291,100,16.67,32.6,13.0,69.7,1010.8,47.0,5.2,95.8,8.1,4.0
13.082,80.275,2020-12-07,27.2,38.9,24.7,25.4,90.0,13.733,100,16.67,16.6,6.7,83.4,1012.7,50.9,4.5,111.3,9.7,5.0
13.082,80.275,2020-12-08,27.4,40.7,24.8,25.1,87.8,13.464,100,12.5,27.7,7.4,86.8,1013.2,43.0,5.7,152.5,13.2,6.0
13.082,80.275,2020-12-09,27.1,36.6,24.1,24.1,84.6,4.768,100,8.33,22.3,6.9,72.9,1013.1,42.5,5.2,155.9,13.5,6.0
13.082,80.275,2020-12-10,26.3,34.6,22.7,22.1,79.3,0.0,0,0.0,18.4,6.1,63.9,1013.3,30.4,5.5,201.6,17.5,7.0
13.082,80.275,2020-12-11,25.9,35.5,22.5,22.1,80.4,0.0,0,0.0,18.4,5.8,37.1,1013.1,28.9,4.5,205.5,17.8,7.0
13.082,80.275,2020-12-12,26.1,34.6,22.6,21.3,77.2,0.0,0,0.0,16.6,5.8,47.8,1012.6,25.0,5.0,218.9,18.7,8.0
13.082,80.275,2020-12-13,26.5,34.6,22.4,22.5,80.1,0.0,0,0.0,14.8,5.9,43.8,1011.7,25.8,4.6,198.6,17.2,7.0
13.082,80.275,2020-12-14,26.1,33.6,22.4,21.4,77.6,0.0,0,0.0,16.6,4.5,64.4,1011.7,24.8,5.3,164.3,14.2,7.0
13.082,80.275,2020-12-15,27.3,36.8,23.2,22.7,77.4,0.0,0,0.0,20.5,9.9,49.4,1012.5,37.3,4.9,187.6,16.0,7.0
13.082,80.275,2020-12-16,27.5,36.2,24.4,24.2,82.3,4.195,100,16.67,20.5,11.1,56.3,1013.1,59.9,4.4,118.4,10.3,5.0
13.082,80.275,2020-12-17,27.7,36.2,25.8,24.2,82.0,8.516,100,12.5,22.3,10.6,57.8,1013.0,55.8,4.5,114.5,9.8,5.0
13.082,80.275,2020-12-18,27.2,38.0,25.0,23.5,81.2,0.0,0,0.0,25.9,9.3,45.0,1013.1,49.8,4.4,177.5,15.2,7.0
13.082,80.275,2020-12-19,27.2,36.6,25.0,22.7,77.3,0.0,0,0.0,22.3,9.3,69.6,1013.9,49.5,4.5,205.3,17.8,7.0
13.082,80.275,2020-12-20,26.8,31.9,23.7,20.1,68.2,0.0,0,0.0,27.7,11.2,54.7,1014.1,31.5,5.1,209.9,18.1,8.0
13.082,80.275,2020-12-21,26.2,31.4,23.0,18.9,65.4,0.0,0,0.0,27.7,8.7,51.4,1013.5,40.0,5.8,203.5,17.6,7.0
13.082,80.275,2020-12-22,24.9,30.8,21.4,19.5,72.9,0.0,0,0.0,14.8,5.8,38.5,1012.8,39.7,5.0,202.7,17.3,8.0
13.082,80.275,2020-12-23,25.2,30.8,21.2,19.8,73.4,0.0,0,0.0,18.4,7.4,48.4,1011.9,36.6,5.3,206.9,17.8,8.0
13.082,80.275,2020-12-24,24.9,31.4,20.8,19.7,74.4,0.0,0,0.0,18.4,6.8,40.0,1011.1,31.8,5.0,175.5,15.0,7.0
13.082,80.275,2020-12-25,25.6,32.6,21.2,20.2,73.9,0.0,0,0.0,13.0,6.4,36.1,1011.9,28.7,5.2,212.1,18.3,8.0
13.082,80.275,2020-12-26,25.6,31.9,21.4,20.7,76.2,0.0,0,0.0,14.8,7.2,26.8,1012.7,33.8,5.2,170.5,14.7,7.0
13.082,80.275,2020-12-27,25.9,32.8,22.6,21.6,78.3,0.0,0,0.0,22.3,9.5,33.8,1012.1,31.4,4.4,196.6,16.9,7.0
13.082,80.275,2020-12-28,25.9,32.6,21.7,20.9,75.4,0.0,0,0.0,18.4,8.4,29.1,1011.6,28.6,4.9,205.4,17.8,8.0
13.082,80.275,2020-12-29,26.8,33.6,24.2,22.2,76.4,0.0,0,0.0,22.3,10.7,38.1,1011.4,53.0,4.1,111.4,9.6,4.0
13.082,80.275,2020-12-30,27.0,33.0,25.0,23.3,80.9,5.72,100,4.17,24.1,11.4,53.5,1011.5,57.8,4.1,63.3,5.4,4.0
13.082,80.275,2020-12-31,27.4,34.2,25.4,22.4,74.9,0.0,0,0.0,27.7,16.2,66.1,1012.1,51.8,5.0,171.5,14.8,7.0
13.082,80.275,2021-01-01,26.3,32.6,23.0,21.1,74.2,0.0,0,0.0,27.7,10.1,55.8,1013.0,39.1,5.1,174.9,15.1,7.0
13.082,80.275,2021-01-02,25.3,30.1,24.4,23.3,88.4,5.768,100,8.33,13.9,6.9,29.8,1012.4,57.7,3.5,58.3,5.0,2.0
13.082,80.275,2021-01-03,26.1,32.0,24.8,23.7,87.1,0.205,100,4.17,27.7,10.6,48.9,1011.0,56.7,4.3,128.3,11.0,5.0
13.082,80.275,2021-01-04,26.5,33.6,23.0,23.1,82.2,0.0,0,0.0,22.3,10.4,48.6,1011.4,43.9,5.1,160.1,13.8,6.0
13.082,80.275,2021-01-05,24.6,26.0,23.0,23.7,94.6,164.304,100,29.17,9.9,4.5,24.4,1011.7,62.6,2.7,57.6,4.9,4.0
13.082,80.275,2021-01-06,24.8,33.4,22.0,23.2,91.1,34.072,100,12.5,18.4,5.7,81.0,1010.9,52.9,4.0,120.4,10.5,5.0
13.082,80.275,2021-01-07,26.3,35.1,24.7,24.6,90.9,7.874,100,12.5,24.1,6.0,55.2,1009.8,56.8,4.4,157.8,13.5,6.0
13.082,80.275,2021-01-08,26.3,32.7,24.9,24.2,88.5,0.0,0,0.0,13.0,5.4,54.4,1009.3,55.6,5.1,162.9,14.2,6.0
13.082,80.275,2021-01-09,26.8,35.1,24.3,24.2,85.9,0.074,100,4.17,20.5,6.9,68.5,1010.1,41.8,5.4,187.5,16.3,8.0
13.082,80.275,2021-01-10,27.2,36.2,25.0,24.5,85.6,0.0,0,0.0,24.1,8.8,43.1,1010.5,41.1,4.6,151.8,13.0,5.0
13.082,80.275,2021-01-11,27.3,35.1,25.8,24.3,84.3,0.512,100,4.17,18.4,10.2,38.5,1011.1,47.6,4.9,140.1,12.1,7.0
13.082,80.275,2021-01-12,27.0,35.1,25.0,23.8,82.8,0.0,0,0.0,22.3,11.9,40.9,1011.3,47.0,5.5,151.4,13.0,6.0
13.082,80.275,2021-01-13,26.8,34.2,24.7,23.3,82.3,0.0,0,0.0,25.9,8.7,56.1,1011.5,33.2,4.6,208.9,17.9,8.0
13.082,80.275,2021-01-14,26.8,35.1,24.1,23.6,83.4,0.0,0,0.0,22.3,9.6,58.2,1011.0,38.4,4.7,170.1,14.7,7.0
13.082,80.275,2021-01-15,26.4,35.5,23.0,22.2,78.8,0.0,0,0.0,18.4,6.8,66.4,1011.0,35.0,4.7,208.6,18.1,7.0
13.082,80.275,2021-01-16,25.6,32.6,22.1,21.2,77.7,0.0,0,0.0,20.7,7.8,74.1,1010.5,23.1,5.6,224.7,19.5,8.0
13.082,80.275,2021-01-17,25.4,31.4,21.0,19.8,72.5,0.0,0,0.0,16.6,6.7,62.5,1011.6,23.3,5.6,234.2,20.2,8.0
13.082,80.275,2021-01-18,25.6,31.4,21.3,20.3,73.8,0.0,0,0.0,18.4,7.0,61.8,1012.3,26.0,5.9,165.3,14.0,6.0
13.082,80.275,2021-01-19,26.4,32.5,22.0,21.0,74.2,0.0,0,0.0,22.3,8.9,46.2,1011.8,30.2,5.1,222.7,19.3,8.0
13.082,80.275,2021-01-20,26.4,32.0,24.0,22.3,78.4,0.0,0,0.0,13.0,7.8,29.1,1012.2,37.0,4.3,123.7,10.6,5.0
13.082,80.275,2021-01-21,27.1,36.6,24.0,23.8,83.5,0.0,0,0.0,14.8,6.8,88.6,1011.7,31.4,4.9,199.7,17.3,7.0
13.082,80.275,2021-01-22,27.4,35.8,24.2,23.6,81.1,0.0,0,0.0,18.4,6.3,98.2,1011.6,29.7,5.3,213.5,18.4,8.0
13.082,80.275,2021-01-23,26.3,32.8,23.0,21.6,76.8,0.0,0,0.0,16.6,6.7,85.0,1012.1,21.2,5.7,234.2,20.4,8.0
13.082,80.275,2021-01-24,26.2,32.8,22.9,21.1,75.3,0.0,0,0.0,18.4,6.2,73.0,1012.8,28.0,5.0,210.3,18.2,8.0
13.082,80.275,2021-01-25,26.2,33.1,22.6,20.7,73.7,0.0,0,0.0,14.8,6.6,86.7,1013.2,24.2,4.9,221.3,19.2,8.0
13.082,80.275,2021-01-26,25.8,31.0,21.8,19.5,70.4,0.0,0,0.0,16.6,7.6,76.5,1012.8,22.2,5.6,253.6,21.9,9.0
13.082,80.275,2021-01-27,25.5,31.4,22.0,20.0,73.1,0.0,0,0.0,16.6,5.7,74.9,1013.1,25.1,4.7,203.6,17.7,7.0
13.082,80.275,2021-01-28,26.0,32.6,23.0,21.1,75.7,0.0,0,0.0,22.3,9.8,70.7,1013.1,34.5,4.3,212.1,18.3,8.0
13.082,80.275,2021-01-29,26.6,33.8,23.0,21.1,73.4,0.0,0,0.0,20.5,8.1,72.3,1013.5,24.6,4.6,229.6,19.8,8.0
13.082,80.275,2021-01-30,26.5,33.1,23.0,21.2,73.9,0.0,0,0.0,20.5,7.6,70.9,1012.9,25.2,4.7,239.0,20.7,8.0
13.082,80.275,2021-01-31,26.4,33.8,22.0,21.3,75.4,0.0,0,0.0,18.4,7.9,77.0,1013.6,22.1,4.8,245.0,21.2,9.0
13.082,80.275,2021-02-01,26.6,32.5,23.0,20.7,71.2,0.0,0,0.0,24.1,11.1,67.0,1015.1,28.2,5.4,236.0,20.3,8.0
13.082,80.275,2021-02-02,26.6,34.6,23.0,21.1,73.1,0.0,0,0.0,20.5,9.8,75.9,1015.2,31.3,4.8,222.2,19.3,8.0
13.082,80.275,2021-02-03,26.2,30.9,23.0,19.0,65.4,0.0,0,0.0,24.1,11.0,70.2,1014.9,28.6,5.4,244.8,21.1,8.0
13.082,80.275,2021-02-04,25.2,30.4,21.0,18.1,66.7,0.0,0,0.0,22.3,8.2,72.4,1014.9,21.4,5.4,258.4,22.4,9.0
13.082,80.275,2021-02-05,24.9,30.5,20.0,17.8,66.5,0.0,0,0.0,22.3,7.2,63.3,1014.1,24.4,5.2,250.7,21.5,9.0
13.082,80.275,2021-02-06,24.9,30.4,20.0,18.2,68.7,0.0,0,0.0,24.1,7.2,61.3,1012.9,17.7,5.3,265.8,23.0,9.0
